iter	RMSE
7883	7070.592078
7884	7069.610337
7885	7068.921712
7886	7068.129916
7887	7067.812569
7888	7067.731795
7889	7067.468949
7890	7066.36577
7891	7064.875867
7892	7064.806487
7893	7064.306998
7894	7063.640876
7895	7063.1163
7896	7062.1019
7897	7061.937736
7898	7061.745749
7899	7061.224335
7900	7060.835443
7901	7060.274575
7902	7059.732292
7903	7058.082131
7904	7057.639777
7905	7057.232752
7906	7056.43794
7907	7055.372317
7908	7055.0352
7909	7053.754244
7910	7053.042906
7911	7052.632754
7912	7052.506459
7913	7052.361762
7914	7051.636443
7915	7051.478957
7916	7051.1322
7917	7049.981054
7918	7049.168375
7919	7047.567789
7920	7046.713301
7921	7046.366668
7922	7045.107215
7923	7044.762106
7924	7043.978115
7925	7043.064867
7926	7042.847964
7927	7042.215991
7928	7041.655855
7929	7041.231124
7930	7041.199075
7931	7041.068994
7932	7041.044629
7933	7041.023802
7934	7040.660696
7935	7040.517347
7936	7038.411342
7937	7038.038126
7938	7037.322211
7939	7037.006726
7940	7036.643373
7941	7036.097524
7942	7035.926666
7943	7034.905681
7944	7033.220444
7945	7032.937828
7946	7032.404757
7947	7031.52441
7948	7031.290131
7949	7031.030721
7950	7030.287736
7951	7029.936292
7952	7029.375619
7953	7028.814019
7954	7027.74429
7955	7027.671981
7956	7027.107744
7957	7027.088395
7958	7026.505836
7959	7025.646507
7960	7025.353222
7961	7025.029034
7962	7024.058983
7963	7022.843443
7964	7022.786218
7965	7022.112408
7966	7021.954013
7967	7021.040973
7968	7020.820205
7969	7020.535952
7970	7020.395478
7971	7020.17645
7972	7019.375582
7973	7018.08963
7974	7017.497324
7975	7016.521193
7976	7016.011766
7977	7015.452387
7978	7014.928687
7979	7014.155901
7980	7013.030094
7981	7012.21774
7982	7011.37717
7983	7010.717267
7984	7009.634211
7985	7009.208251
7986	7008.25444
7987	7007.666236
7988	7007.060908
7989	7005.959264
7990	7005.512861
7991	7005.200779
7992	7003.973543
7993	7003.190244
7994	7002.975274
7995	7001.756324
7996	7001.073664
7997	7000.392515
7998	7000.171109
7999	6999.22055
8000	6997.758347
8001	6997.62046
8002	6996.688396
8003	6995.260806
8004	6994.258226
8005	6993.625636
8006	6992.959911
8007	6992.263283
8008	6991.944383
8009	6991.442872
8010	6991.317511
8011	6990.508562
8012	6990.131759
8013	6988.251448
8014	6988.153983
8015	6987.940952
8016	6986.917396
8017	6986.611204
8018	6985.304658
8019	6984.512989
8020	6984.331165
8021	6984.254555
8022	6983.98719
8023	6982.953069
8024	6982.324586
8025	6980.876228
8026	6979.777099
8027	6979.658672
8028	6978.169745
8029	6977.955896
8030	6976.301945
8031	6975.914551
8032	6975.880865
8033	6975.807606
8034	6973.748582
8035	6972.989277
8036	6972.871705
8037	6972.139289
8038	6971.81971
8039	6970.617502
8040	6970.20152
8041	6969.55642
8042	6969.21227
8043	6968.029737
8044	6966.140892
8045	6965.426585
8046	6965.006339
8047	6964.561776
8048	6964.032219
8049	6961.494193
8050	6961.208061
8051	6960.410092
8052	6959.345431
8053	6958.536486
8054	6958.287778
8055	6956.59401
8056	6956.355294
8057	6956.051234
8058	6955.647309
8059	6954.188747
8060	6954.027475
8061	6952.878113
8062	6951.686108
8063	6950.941252
8064	6950.229672
8065	6949.869286
8066	6949.608246
8067	6949.413969
8068	6948.837816
8069	6948.32612
8070	6948.271746
8071	6947.271052
8072	6947.251132
8073	6946.845397
8074	6946.084982
8075	6945.656241
8076	6945.605087
8077	6945.160447
8078	6944.82736
8079	6944.700533
8080	6943.872451
8081	6943.652467
8082	6942.824746
8083	6941.71627
8084	6941.110852
8085	6940.173617
8086	6939.405229
8087	6938.60517
8088	6937.935836
8089	6937.219935
8090	6937.149753
8091	6935.87012
8092	6934.658647
8093	6934.461523
8094	6934.207286
8095	6933.674656
8096	6932.875778
8097	6931.753785
8098	6931.635177
8099	6930.786434
8100	6929.619368
8101	6928.81685
8102	6928.151209
8103	6927.748524
8104	6926.304561
8105	6925.996244
8106	6925.426998
8107	6924.434849
8108	6923.146742
8109	6922.974124
8110	6922.079122
8111	6921.453484
8112	6921.208886
8113	6921.056337
8114	6920.780308
8115	6920.031169
8116	6919.263315
8117	6918.4339
8118	6918.252311
8119	6917.86983
8120	6917.367599
8121	6916.546044
8122	6916.010424
8123	6915.98931
8124	6915.039662
8125	6914.400488
8126	6914.05167
8127	6913.991217
8128	6913.607653
8129	6912.533496
8130	6911.382571
8131	6911.19419
8132	6910.410119
8133	6909.94508
8134	6909.778193
8135	6907.819215
8136	6906.997464
8137	6906.225553
8138	6904.822261
8139	6904.028121
8140	6903.337365
8141	6902.440038
8142	6901.093261
8143	6900.769546
8144	6899.592966
8145	6899.352762
8146	6898.488089
8147	6896.898688
8148	6896.39897
8149	6896.26426
8150	6895.743449
8151	6895.201449
8152	6894.361721
8153	6893.242786
8154	6892.401321
8155	6891.570841
8156	6890.319761
8157	6889.515416
8158	6889.186291
8159	6888.744683
8160	6888.696717
8161	6888.653266
8162	6888.580646
8163	6888.095281
8164	6887.128113
8165	6885.284659
8166	6885.001461
8167	6883.888308
8168	6883.552182
8169	6882.85883
8170	6881.350682
8171	6881.25379
8172	6881.141483
8173	6880.390397
8174	6880.065103
8175	6879.833032
8176	6879.227091
8177	6878.156531
8178	6877.423313
8179	6876.971577
8180	6876.534665
8181	6876.285053
8182	6875.186579
8183	6874.376584
8184	6873.760828
8185	6873.005684
8186	6872.968197
8187	6872.258703
8188	6871.754395
8189	6871.299818
8190	6869.689351
8191	6869.180756
8192	6868.158122
8193	6867.949538
8194	6867.094727
8195	6866.199857
8196	6865.918406
8197	6864.553277
8198	6862.751285
8199	6862.715816
8200	6861.538758
8201	6861.501536
8202	6861.025773
8203	6860.677227
8204	6860.138266
8205	6858.137924
8206	6856.905873
8207	6856.659029
8208	6856.302532
8209	6856.220903
8210	6855.758237
8211	6854.427577
8212	6853.636963
8213	6852.634358
8214	6851.925615
8215	6851.154581
8216	6850.554691
8217	6850.520029
8218	6848.788316
8219	6848.135149
8220	6846.921625
8221	6845.419938
8222	6844.980289
8223	6844.144605
8224	6842.481632
8225	6842.447814
8226	6842.136481
8227	6841.532789
8228	6840.73473
8229	6839.902316
8230	6838.507665
8231	6838.142407
8232	6837.797234
8233	6837.073786
8234	6836.131383
8235	6835.784513
8236	6834.488526
8237	6834.055149
8238	6832.723337
8239	6830.976871
8240	6830.033534
8241	6829.61683
8242	6829.309495
8243	6828.8
8244	6828.193612
8245	6827.155695
8246	6826.361145
8247	6825.492417
8248	6824.316398
8249	6824.031582
8250	6823.165934
8251	6822.718992
8252	6822.068635
8253	6821.870512
8254	6821.068609
8255	6820.69719
8256	6820.642827
8257	6819.535179
8258	6818.743033
8259	6817.756473
8260	6817.083962
8261	6816.128162
8262	6815.905409
8263	6815.7163
8264	6815.111981
8265	6814.109828
8266	6813.502604
8267	6813.152237
8268	6813.035495
8269	6812.564159
8270	6811.756356
8271	6811.101888
8272	6810.591939
8273	6809.818285
8274	6809.207558
8275	6808.033302
8276	6807.180031
8277	6806.499973
8278	6806.205514
8279	6805.894451
8280	6805.429022
8281	6805.172506
8282	6804.963668
8283	6804.859412
8284	6804.041869
8285	6802.934204
8286	6802.567501
8287	6802.325878
8288	6801.885923
8289	6801.472008
8290	6801.118195
8291	6800.703644
8292	6799.994776
8293	6799.567682
8294	6799.342137
8295	6798.879034
8296	6798.272066
8297	6797.496394
8298	6797.091459
8299	6796.801904
8300	6796.198844
8301	6795.687721
8302	6794.672477
8303	6794.622176
8304	6794.602205
8305	6793.700812
8306	6792.268977
8307	6791.232885
8308	6791.096044
8309	6789.267016
8310	6788.981153
8311	6787.744722
8312	6787.633998
8313	6787.361519
8314	6786.802613
8315	6786.043146
8316	6785.551156
8317	6784.637132
8318	6783.210486
8319	6782.563167
8320	6781.363909
8321	6780.446864
8322	6780.261597
8323	6779.242643
8324	6778.502053
8325	6777.640353
8326	6777.0151
8327	6776.451289
8328	6775.098925
8329	6774.231011
8330	6773.46582
8331	6772.704591
8332	6771.715811
8333	6770.797069
8334	6769.779767
8335	6768.899163
8336	6768.390516
8337	6767.669036
8338	6766.72316
8339	6765.875943
8340	6765.387183
8341	6764.816041
8342	6764.485229
8343	6763.981148
8344	6763.438187
8345	6762.970829
8346	6762.155372
8347	6761.810562
8348	6760.726288
8349	6758.811394
8350	6758.381585
8351	6756.611613
8352	6756.579927
8353	6756.513411
8354	6756.165169
8355	6755.032097
8356	6754.548382
8357	6753.958782
8358	6753.536027
8359	6753.152443
8360	6752.449888
8361	6751.511508
8362	6751.148717
8363	6750.055162
8364	6749.226537
8365	6748.200416
8366	6748.091442
8367	6746.236264
8368	6745.892486
8369	6745.457972
8370	6744.829488
8371	6744.711631
8372	6744.581273
8373	6743.36402
8374	6743.056505
8375	6741.547204
8376	6741.091583
8377	6741.046019
8378	6740.998165
8379	6740.739907
8380	6739.546281
8381	6738.74404
8382	6738.176905
8383	6736.906989
8384	6736.607999
8385	6734.709502
8386	6733.992675
8387	6733.463227
8388	6732.4075
8389	6732.094195
8390	6731.528399
8391	6730.616256
8392	6730.078453
8393	6729.384803
8394	6728.593151
8395	6728.543736
8396	6727.239236
8397	6727.106542
8398	6726.36035
8399	6725.870674
8400	6724.730953
8401	6724.300916
8402	6723.768725
8403	6722.512405
8404	6721.606887
8405	6720.663685
8406	6720.522598
8407	6719.625616
8408	6718.556459
8409	6717.137012
8410	6716.224261
8411	6715.619757
8412	6714.707023
8413	6714.21619
8414	6712.929648
8415	6712.593458
8416	6712.262023
8417	6712.164984
8418	6711.070741
8419	6709.307426
8420	6709.264817
8421	6708.746785
8422	6708.06199
8423	6707.265815
8424	6706.49736
8425	6706.037762
8426	6705.868714
8427	6705.749359
8428	6704.81002
8429	6702.832756
8430	6702.706598
8431	6701.761387
8432	6700.618566
8433	6700.410917
8434	6699.548493
8435	6698.401942
8436	6697.319411
8437	6696.995706
8438	6696.89507
8439	6696.443109
8440	6695.608163
8441	6694.638651
8442	6694.606299
8443	6694.007705
8444	6693.287796
8445	6692.383201
8446	6691.686796
8447	6690.391571
8448	6689.459478
8449	6688.847517
8450	6688.62124
8451	6687.744075
8452	6686.899925
8453	6685.739042
8454	6684.625841
8455	6684.570894
8456	6683.899337
8457	6683.483557
8458	6683.058345
8459	6682.362243
8460	6681.630641
8461	6681.327538
8462	6680.83153
8463	6680.385088
8464	6679.795209
8465	6679.159584
8466	6679.132187
8467	6677.586084
8468	6677.555798
8469	6676.740896
8470	6676.046326
8471	6674.729392
8472	6674.205926
8473	6673.094507
8474	6673.060225
8475	6672.950616
8476	6671.610783
8477	6670.791305
8478	6670.455905
8479	6669.74644
8480	6669.084821
8481	6667.918575
8482	6667.385269
8483	6666.793564
8484	6666.326573
8485	6665.954614
8486	6665.65318
8487	6665.458226
8488	6664.029928
8489	6663.657495
8490	6662.700186
8491	6662.121511
8492	6661.815401
8493	6661.157196
8494	6660.657081
8495	6659.616872
8496	6659.25484
8497	6659.008481
8498	6658.368129
8499	6657.70528
8500	6656.967622
8501	6656.633882
8502	6656.199853
8503	6655.412714
8504	6655.161232
8505	6654.946934
8506	6654.892143
8507	6654.145595
8508	6653.870378
8509	6653.816353
8510	6653.538266
8511	6653.491775
8512	6652.973735
8513	6652.681989
8514	6651.356184
8515	6649.925954
8516	6648.696618
8517	6648.476015
8518	6647.608405
8519	6646.20099
8520	6645.932297
8521	6644.960032
8522	6644.416128
8523	6643.533647
8524	6642.953863
8525	6641.823918
8526	6640.94791
8527	6640.655751
8528	6639.960083
8529	6639.399322
8530	6639.013181
8531	6638.194604
8532	6637.746621
8533	6637.485055
8534	6637.319945
8535	6636.561933
8536	6635.429273
8537	6634.712481
8538	6633.516109
8539	6633.366676
8540	6632.674457
8541	6632.534404
8542	6632.013516
8543	6631.3157
8544	6630.409267
8545	6629.721196
8546	6628.495656
8547	6627.839922
8548	6627.61664
8549	6627.048949
8550	6626.698668
8551	6625.817776
8552	6625.322744
8553	6624.080187
8554	6623.405501
8555	6623.051379
8556	6621.841266
8557	6621.43047
8558	6621.203457
8559	6620.661514
8560	6620.029039
8561	6618.863192
8562	6618.709796
8563	6618.112953
8564	6617.424063
8565	6617.059796
8566	6616.244644
8567	6615.543139
8568	6614.343931
8569	6614.193915
8570	6613.733909
8571	6612.779915
8572	6611.149426
8573	6610.62316
8574	6610.123213
8575	6609.595894
8576	6609.454862
8577	6608.944237
8578	6608.252372
8579	6608.117954
8580	6607.403442
8581	6607.248723
8582	6606.980775
8583	6606.345565
8584	6605.446411
8585	6605.257307
8586	6604.167699
8587	6603.527404
8588	6603.050287
8589	6602.676528
8590	6601.12406
8591	6600.868844
8592	6600.51818
8593	6600.190098
8594	6599.162867
8595	6598.881302
8596	6598.835688
8597	6597.412347
8598	6597.261745
8599	6596.711005
8600	6595.506399
8601	6593.642656
8602	6593.547308
8603	6593.480335
8604	6592.519441
8605	6592.451672
8606	6591.284972
8607	6590.509859
8608	6589.786754
8609	6589.299047
8610	6588.787682
8611	6588.715712
8612	6588.415614
8613	6586.954783
8614	6586.033385
8615	6585.585665
8616	6585.062242
8617	6584.833443
8618	6584.127443
8619	6583.234108
8620	6582.402539
8621	6581.375039
8622	6580.186702
8623	6580.141717
8624	6579.30442
8625	6578.785559
8626	6578.023219
8627	6577.056486
8628	6576.894702
8629	6576.178981
8630	6575.07077
8631	6574.618615
8632	6574.541979
8633	6573.758986
8634	6573.016896
8635	6572.996269
8636	6572.148507
8637	6571.856365
8638	6571.307091
8639	6570.333391
8640	6569.24789
8641	6568.673111
8642	6568.048038
8643	6567.831453
8644	6567.734615
8645	6567.636401
8646	6566.92754
8647	6565.793398
8648	6564.541469
8649	6563.322213
8650	6562.673002
8651	6561.909472
8652	6561.144903
8653	6560.655723
8654	6559.944927
8655	6559.44732
8656	6559.29789
8657	6558.798811
8658	6557.910852
8659	6557.00657
8660	6556.20525
8661	6555.444336
8662	6553.720011
8663	6552.630536
8664	6552.357265
8665	6552.139768
8666	6551.607167
8667	6551.194813
8668	6549.772967
8669	6549.071383
8670	6547.984855
8671	6547.460443
8672	6547.381501
8673	6546.864808
8674	6545.47853
8675	6544.711619
8676	6544.631852
8677	6543.554013
8678	6543.342038
8679	6543.286442
8680	6543.085849
8681	6543.022185
8682	6542.492418
8683	6541.806926
8684	6541.230304
8685	6540.665128
8686	6540.622909
8687	6539.743497
8688	6539.29458
8689	6538.687635
8690	6537.995943
8691	6536.928023
8692	6536.766774
8693	6536.447982
8694	6535.865247
8695	6535.504351
8696	6534.781901
8697	6533.435297
8698	6533.230822
8699	6532.245387
8700	6532.207862
8701	6531.816444
8702	6531.236079
8703	6530.292226
8704	6529.758303
8705	6529.082295
8706	6528.060077
8707	6527.05503
8708	6526.835186
8709	6526.13451
8710	6525.229837
8711	6524.690934
8712	6523.178045
8713	6523.069168
8714	6522.811961
8715	6521.579867
8716	6520.663759
8717	6520.007613
8718	6519.482637
8719	6519.196439
8720	6518.442064
8721	6517.889623
8722	6516.529395
8723	6515.980723
8724	6514.816397
8725	6513.707246
8726	6513.338786
8727	6513.106224
8728	6512.12387
8729	6510.420211
8730	6509.991857
8731	6509.223647
8732	6508.71788
8733	6507.845029
8734	6507.432279
8735	6506.010355
8736	6505.134531
8737	6504.821991
8738	6503.685731
8739	6503.242889
8740	6502.75193
8741	6501.969294
8742	6501.433158
8743	6501.408592
8744	6501.085697
8745	6499.979489
8746	6499.679513
8747	6499.528893
8748	6498.638002
8749	6498.537321
8750	6497.755939
8751	6497.248872
8752	6496.839246
8753	6495.968939
8754	6495.929614
8755	6494.651671
8756	6493.812029
8757	6493.511174
8758	6492.833517
8759	6491.94694
8760	6491.100226
8761	6491.032948
8762	6490.855201
8763	6490.574734
8764	6490.051889
8765	6489.555797
8766	6487.977074
8767	6487.150387
8768	6486.661544
8769	6485.558245
8770	6484.632638
8771	6483.83944
8772	6483.002566
8773	6481.069035
8774	6480.617317
8775	6479.995416
8776	6479.468821
8777	6478.353483
8778	6477.456491
8779	6477.291254
8780	6476.851534
8781	6476.637104
8782	6475.900154
8783	6475.339964
8784	6474.841308
8785	6474.203236
8786	6473.337023
8787	6471.865524
8788	6471.251933
8789	6470.165338
8790	6468.896332
8791	6467.196712
8792	6465.165533
8793	6464.774541
8794	6464.300924
8795	6463.623756
8796	6462.148545
8797	6461.314173
8798	6461.058633
8799	6461.012272
8800	6460.611861
8801	6459.477251
8802	6459.124485
8803	6458.628543
8804	6458.422379
8805	6456.977752
8806	6456.230131
8807	6455.580811
8808	6455.144221
8809	6454.487736
8810	6453.780874
8811	6453.604973
8812	6452.893709
8813	6452.559233
8814	6450.458049
8815	6449.592091
8816	6448.742726
8817	6448.232425
8818	6447.550191
8819	6446.868697
8820	6446.677894
8821	6445.739758
8822	6445.346134
8823	6445.235854
8824	6444.955891
8825	6444.095593
8826	6443.210321
8827	6442.428458
8828	6441.433834
8829	6440.87463
8830	6440.268985
8831	6438.786062
8832	6438.571369
8833	6437.864673
8834	6437.049743
8835	6437.000068
8836	6436.43921
8837	6435.699082
8838	6434.784187
8839	6434.326368
8840	6433.158491
8841	6432.816633
8842	6432.074095
8843	6431.762254
8844	6431.392986
8845	6429.98882
8846	6429.886442
8847	6429.213933
8848	6428.248312
8849	6427.812771
8850	6427.022711
8851	6426.899764
8852	6426.85364
8853	6425.322015
8854	6424.5914
8855	6424.153978
8856	6422.894046
8857	6422.531758
8858	6421.628573
8859	6420.929911
8860	6420.128981
8861	6419.244951
8862	6418.698359
8863	6418.466636
8864	6418.264791
8865	6417.376751
8866	6416.412684
8867	6415.922851
8868	6414.455123
8869	6414.305294
8870	6414.077472
8871	6412.945969
8872	6412.311057
8873	6412.070002
8874	6412.028286
8875	6411.378098
8876	6410.912836
8877	6410.871539
8878	6409.968991
8879	6409.094174
8880	6408.250961
8881	6407.092072
8882	6406.226535
8883	6405.643102
8884	6404.903996
8885	6403.781956
8886	6403.206123
8887	6402.168293
8888	6400.968329
8889	6400.723643
8890	6400.315739
8891	6399.787426
8892	6399.427109
8893	6398.19217
8894	6397.683511
8895	6396.606013
8896	6395.986088
8897	6395.807904
8898	6395.384086
8899	6395.215819
8900	6394.774713
8901	6394.224482
8902	6393.275302
8903	6392.891514
8904	6392.072623
8905	6390.87743
8906	6389.571701
8907	6389.227593
8908	6387.980676
8909	6387.2892
8910	6385.348484
8911	6385.024428
8912	6384.403671
8913	6382.619362
8914	6382.173453
8915	6382.006763
8916	6381.258006
8917	6381.127984
8918	6380.071452
8919	6379.460812
8920	6378.754183
8921	6378.111769
8922	6377.902939
8923	6377.691981
8924	6377.03388
8925	6376.572853
8926	6376.306121
8927	6376.070053
8928	6375.260031
8929	6374.632845
8930	6374.11861
8931	6373.863146
8932	6372.804999
8933	6371.86046
8934	6371.6427
8935	6371.160731
8936	6370.576957
8937	6369.993279
8938	6369.711635
8939	6369.071288
8940	6368.106086
8941	6367.493628
8942	6366.623716
8943	6366.51124
8944	6366.011305
8945	6365.724352
8946	6364.489536
8947	6364.389021
8948	6364.288621
8949	6363.876279
8950	6362.859796
8951	6362.444817
8952	6361.877057
8953	6361.321557
8954	6360.60872
8955	6360.045434
8956	6359.857041
8957	6359.060694
8958	6358.554514
8959	6357.332026
8960	6356.475401
8961	6356.098888
8962	6355.514204
8963	6355.437785
8964	6355.088495
8965	6354.557285
8966	6354.05662
8967	6353.900391
8968	6353.814084
8969	6353.255988
8970	6352.994734
8971	6352.336952
8972	6352.10431
8973	6351.52902
8974	6351.139284
8975	6350.91132
8976	6350.523042
8977	6350.01411
8978	6348.697339
8979	6346.744016
8980	6345.206849
8981	6344.686121
8982	6344.078294
8983	6343.52839
8984	6343.487107
8985	6341.950794
8986	6341.427733
8987	6341.122801
8988	6340.381647
8989	6339.331384
8990	6339.188915
8991	6338.793253
8992	6337.209508
8993	6336.155213
8994	6336.098221
8995	6335.63406
8996	6334.906294
8997	6334.325365
8998	6333.642695
8999	6332.92731
9000	6331.864978
9001	6331.355628
9002	6330.659652
9003	6330.554787
9004	6329.681716
9005	6328.928703
9006	6328.134953
9007	6327.473475
9008	6326.946794
9009	6326.836292
9010	6326.054157
9011	6325.037639
9012	6324.136241
9013	6322.775065
9014	6321.90411
9015	6321.174893
9016	6320.686761
9017	6319.635162
9018	6319.123068
9019	6318.842759
9020	6318.316388
9021	6317.36523
9022	6316.788342
9023	6315.303364
9024	6314.999116
9025	6314.360716
9026	6312.587429
9027	6312.073117
9028	6311.103591
9029	6310.864892
9030	6310.428498
9031	6310.21865
9032	6310.170307
9033	6309.127919
9034	6309.043508
9035	6308.454844
9036	6307.564314
9037	6306.521124
9038	6305.627238
9039	6304.24324
9040	6304.221408
9041	6303.755748
9042	6302.367831
9043	6300.991362
9044	6300.868098
9045	6299.751786
9046	6299.172784
9047	6299.028527
9048	6298.486138
9049	6298.066253
9050	6297.665373
9051	6296.836734
9052	6296.366192
9053	6296.25821
9054	6296.035336
9055	6295.826549
9056	6295.674226
9057	6294.410329
9058	6294.169671
9059	6293.448096
9060	6292.544179
9061	6291.961678
9062	6291.874367
9063	6291.415113
9064	6291.257703
9065	6291.007611
9066	6290.278625
9067	6288.437201
9068	6288.005187
9069	6287.783684
9070	6286.922172
9071	6286.736161
9072	6286.31321
9073	6285.637709
9074	6285.415173
9075	6284.641461
9076	6283.663927
9077	6283.230978
9078	6283.024138
9079	6282.963281
9080	6281.818905
9081	6281.317663
9082	6280.868633
9083	6280.501852
9084	6279.958163
9085	6279.191209
9086	6278.698503
9087	6277.768262
9088	6277.357253
9089	6276.911344
9090	6276.245917
9091	6276.107004
9092	6275.969886
9093	6275.325417
9094	6274.748963
